Orthogroup	Acidithiobacillus ferrooxidans YNTRS-40	Desulfocapsa sulfexigens DSM 10523	Desulfocapsa_06_corrosive	Desulfocapsa_13_biocide	Desulforhopalus vacuolatus DSM 9700	Desulfosediminicola flagellatus IMCC35005	Desulfosediminicola ganghwensis IMCC35004	Desulfotalea psychrophila LSv54	Desulfovibrio ferrophilus IS5	Desulfovibrio vulgaris DP4	Geobacter sulfurreducens PCA	Shewanella oneidensis MR-1	Total
OG0003452	1	0	0	0	0	0	0	0	0	0	1	1	3
OG0003453	1	0	0	0	1	0	0	0	0	0	1	0	3
OG0003454	2	0	0	0	0	0	1	0	0	0	0	0	3
OG0003455	1	0	0	0	0	0	0	0	1	0	0	1	3
OG0003456	1	0	0	0	1	0	0	1	0	0	0	0	3
OG0003457	1	0	0	0	2	0	0	0	0	0	0	0	3
OG0003458	1	0	0	0	2	0	0	0	0	0	0	0	3
OG0003459	1	0	0	0	0	0	0	0	0	0	1	1	3
OG0003460	1	0	0	0	2	0	0	0	0	0	0	0	3
OG0003461	1	0	0	0	0	0	0	0	0	0	2	0	3
OG0003462	1	1	0	0	0	0	1	0	0	0	0	0	3
OG0003463	1	1	0	0	1	0	0	0	0	0	0	0	3
OG0003464	1	0	0	0	0	0	1	1	0	0	0	0	3
OG0003465	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003466	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003467	0	2	1	0	0	0	0	0	0	0	0	0	3
OG0003468	0	1	1	0	0	0	0	0	0	0	0	1	3
OG0003469	0	1	1	0	0	1	0	0	0	0	0	0	3
OG0003470	0	1	0	0	1	1	0	0	0	0	0	0	3
OG0003471	0	1	1	0	0	0	0	1	0	0	0	0	3
OG0003472	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003473	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003474	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003475	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003476	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003477	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003478	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003479	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003480	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003481	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003482	0	1	0	0	0	1	1	0	0	0	0	0	3
OG0003483	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003484	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003485	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003486	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003487	0	1	1	0	0	0	0	0	0	0	1	0	3
OG0003488	0	1	0	0	1	0	1	0	0	0	0	0	3
OG0003489	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003490	0	1	1	0	0	0	0	0	0	0	0	1	3
OG0003491	0	1	1	0	0	0	0	0	0	0	0	1	3
OG0003492	0	1	0	0	0	1	1	0	0	0	0	0	3
OG0003493	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003494	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003495	0	3	0	0	0	0	0	0	0	0	0	0	3
OG0003496	0	1	0	0	2	0	0	0	0	0	0	0	3
OG0003497	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003498	0	1	0	0	0	1	1	0	0	0	0	0	3
OG0003499	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003500	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003501	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003502	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003503	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003504	0	1	0	0	0	1	0	1	0	0	0	0	3
OG0003505	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003506	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003507	0	1	0	0	0	1	0	0	0	0	1	0	3
OG0003508	0	1	0	0	0	1	0	0	0	0	1	0	3
OG0003509	0	1	0	0	0	1	1	0	0	0	0	0	3
OG0003510	0	1	1	0	0	0	0	0	0	0	0	1	3
OG0003511	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003512	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003513	0	1	0	0	1	1	0	0	0	0	0	0	3
OG0003514	0	1	0	1	0	0	0	1	0	0	0	0	3
OG0003515	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003516	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003517	0	1	0	0	0	1	0	1	0	0	0	0	3
OG0003518	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003519	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003520	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003521	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003522	0	1	0	0	1	0	0	0	0	0	0	1	3
OG0003523	0	1	1	0	0	0	0	0	0	0	0	1	3
OG0003524	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003525	0	1	1	0	0	0	0	1	0	0	0	0	3
OG0003526	0	1	1	0	1	0	0	0	0	0	0	0	3
OG0003527	0	1	1	0	1	0	0	0	0	0	0	0	3
OG0003528	0	1	0	0	0	1	1	0	0	0	0	0	3
OG0003529	0	1	0	0	0	0	1	0	1	0	0	0	3
OG0003530	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003531	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003532	0	1	1	0	1	0	0	0	0	0	0	0	3
OG0003533	0	1	0	0	0	1	0	1	0	0	0	0	3
OG0003534	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003535	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003536	0	1	0	1	1	0	0	0	0	0	0	0	3
OG0003537	0	1	0	0	1	0	0	0	0	0	0	1	3
OG0003538	0	1	0	0	1	0	0	0	0	0	0	1	3
OG0003539	0	1	1	0	0	1	0	0	0	0	0	0	3
OG0003540	0	2	0	0	0	0	0	0	0	0	0	1	3
OG0003541	0	1	0	1	0	0	0	0	1	0	0	0	3
OG0003542	0	1	0	0	0	0	0	0	0	1	0	1	3
OG0003543	0	1	0	0	0	0	0	0	1	0	1	0	3
OG0003544	0	2	0	0	0	0	0	0	0	0	0	1	3
OG0003545	0	1	0	0	0	0	0	0	0	0	1	1	3
OG0003546	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003547	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003548	0	1	1	0	0	0	0	0	0	0	1	0	3
OG0003549	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003550	0	1	1	0	0	1	0	0	0	0	0	0	3
OG0003551	0	1	1	0	0	0	1	0	0	0	0	0	3
OG0003552	0	1	1	0	0	0	1	0	0	0	0	0	3
OG0003553	0	1	1	0	0	1	0	0	0	0	0	0	3
OG0003554	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003555	0	1	1	0	0	0	0	1	0	0	0	0	3
OG0003556	0	1	1	0	0	0	0	1	0	0	0	0	3
OG0003557	0	1	1	0	0	0	0	1	0	0	0	0	3
OG0003558	0	1	1	0	0	0	0	1	0	0	0	0	3
OG0003559	0	1	1	0	0	0	1	0	0	0	0	0	3
OG0003560	0	1	1	0	0	0	0	0	0	0	1	0	3
OG0003561	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003562	0	1	0	0	1	0	1	0	0	0	0	0	3
OG0003563	0	1	1	0	0	0	1	0	0	0	0	0	3
OG0003564	0	1	0	0	0	1	0	1	0	0	0	0	3
OG0003565	0	1	1	0	0	1	0	0	0	0	0	0	3
OG0003566	0	1	1	0	0	0	0	0	0	1	0	0	3
OG0003567	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003568	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003569	0	1	1	0	0	0	0	0	0	0	0	1	3
OG0003570	0	1	1	0	0	0	0	0	0	0	1	0	3
OG0003571	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003572	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003573	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003574	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003575	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003576	0	1	0	0	0	1	1	0	0	0	0	0	3
OG0003577	0	1	0	1	1	0	0	0	0	0	0	0	3
OG0003578	0	1	0	1	1	0	0	0	0	0	0	0	3
OG0003579	0	1	1	0	0	0	0	0	1	0	0	0	3
OG0003580	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003581	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003582	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003583	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003584	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003585	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003586	0	1	1	0	0	0	0	0	0	0	1	0	3
OG0003587	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003588	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003589	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003590	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003591	0	1	0	0	0	1	1	0	0	0	0	0	3
OG0003592	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003593	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003594	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003595	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003596	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003597	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003598	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003599	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003600	0	2	0	0	0	0	0	0	0	0	1	0	3
OG0003601	0	1	0	0	0	1	1	0	0	0	0	0	3
OG0003602	0	1	1	0	0	1	0	0	0	0	0	0	3
OG0003603	0	1	1	0	0	1	0	0	0	0	0	0	3
OG0003604	0	1	1	0	0	1	0	0	0	0	0	0	3
OG0003605	0	1	1	0	0	1	0	0	0	0	0	0	3
OG0003606	0	1	0	0	0	0	0	1	0	1	0	0	3
OG0003607	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003608	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003609	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003610	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003611	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003612	0	1	0	0	0	1	0	1	0	0	0	0	3
OG0003613	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003614	0	1	0	1	0	0	1	0	0	0	0	0	3
OG0003615	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003616	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003617	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003618	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003619	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003620	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003621	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003622	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003623	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003624	0	3	0	0	0	0	0	0	0	0	0	0	3
OG0003625	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003626	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003627	0	2	1	0	0	0	0	0	0	0	0	0	3
OG0003628	0	1	0	0	0	1	1	0	0	0	0	0	3
OG0003629	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003630	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003631	0	1	0	0	0	1	0	0	0	0	0	1	3
OG0003632	0	1	0	0	1	0	0	0	0	1	0	0	3
OG0003633	0	1	0	0	1	0	0	0	0	1	0	0	3
OG0003634	0	1	0	0	1	0	0	0	0	1	0	0	3
OG0003635	0	1	0	0	1	0	0	0	0	1	0	0	3
OG0003636	0	1	0	0	1	0	0	0	0	1	0	0	3
OG0003637	0	1	0	0	1	0	0	0	0	1	0	0	3
OG0003638	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003639	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003640	0	1	0	0	0	1	1	0	0	0	0	0	3
OG0003641	0	1	0	0	0	0	1	1	0	0	0	0	3
OG0003642	0	1	1	0	0	1	0	0	0	0	0	0	3
OG0003643	0	1	0	0	0	1	1	0	0	0	0	0	3
OG0003644	0	1	1	0	0	1	0	0	0	0	0	0	3
OG0003645	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003646	0	1	0	0	0	0	0	2	0	0	0	0	3
OG0003647	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003648	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003649	0	1	1	1	0	0	0	0	0	0	0	0	3
OG0003650	0	1	1	0	1	0	0	0	0	0	0	0	3
OG0003651	0	1	1	0	0	1	0	0	0	0	0	0	3
OG0003652	0	0	2	0	0	1	0	0	0	0	0	0	3
OG0003653	0	0	3	0	0	0	0	0	0	0	0	0	3
OG0003654	0	0	2	1	0	0	0	0	0	0	0	0	3
OG0003655	0	0	1	1	0	0	1	0	0	0	0	0	3
OG0003656	0	0	1	1	0	1	0	0	0	0	0	0	3
OG0003657	0	0	2	0	0	0	1	0	0	0	0	0	3
OG0003658	0	0	2	1	0	0	0	0	0	0	0	0	3
OG0003659	0	0	1	0	0	1	1	0	0	0	0	0	3
OG0003660	0	0	1	2	0	0	0	0	0	0	0	0	3
OG0003661	0	0	1	2	0	0	0	0	0	0	0	0	3
OG0003662	0	0	1	1	0	1	0	0	0	0	0	0	3
OG0003663	0	0	2	1	0	0	0	0	0	0	0	0	3
OG0003664	0	0	3	0	0	0	0	0	0	0	0	0	3
OG0003665	0	0	1	0	0	0	0	0	1	1	0	0	3
OG0003666	0	0	1	1	0	0	0	0	0	0	1	0	3
OG0003667	0	0	1	0	0	0	0	2	0	0	0	0	3
OG0003668	0	0	2	1	0	0	0	0	0	0	0	0	3
OG0003669	0	0	1	1	0	0	0	0	1	0	0	0	3
OG0003670	0	0	1	0	1	0	0	0	0	0	1	0	3
OG0003671	0	0	2	0	0	0	0	0	1	0	0	0	3
OG0003672	0	0	1	1	0	0	0	1	0	0	0	0	3
OG0003673	0	0	1	1	0	0	0	1	0	0	0	0	3
OG0003674	0	0	1	1	0	0	0	1	0	0	0	0	3
OG0003675	0	0	1	1	0	1	0	0	0	0	0	0	3
OG0003676	0	0	1	1	0	1	0	0	0	0	0	0	3
OG0003677	0	0	1	0	0	1	0	1	0	0	0	0	3
OG0003678	0	0	2	1	0	0	0	0	0	0	0	0	3
OG0003679	0	0	3	0	0	0	0	0	0	0	0	0	3
OG0003680	0	0	1	1	0	0	0	0	0	0	1	0	3
OG0003681	0	0	1	0	0	0	1	0	0	0	0	1	3
OG0003682	0	0	3	0	0	0	0	0	0	0	0	0	3
OG0003683	0	0	1	0	0	1	0	0	0	0	0	1	3
OG0003684	0	0	1	0	2	0	0	0	0	0	0	0	3
OG0003685	0	0	2	0	0	0	0	0	0	0	1	0	3
OG0003686	0	0	1	2	0	0	0	0	0	0	0	0	3
OG0003687	0	0	1	2	0	0	0	0	0	0	0	0	3
OG0003688	0	0	2	1	0	0	0	0	0	0	0	0	3
OG0003689	0	0	1	1	0	1	0	0	0	0	0	0	3
OG0003690	0	0	1	1	0	0	0	0	1	0	0	0	3
OG0003691	0	0	1	0	0	0	0	1	0	0	1	0	3
OG0003692	0	0	2	1	0	0	0	0	0	0	0	0	3
OG0003693	0	0	1	1	0	0	0	0	1	0	0	0	3
OG0003694	0	0	1	0	0	1	1	0	0	0	0	0	3
OG0003695	0	0	1	2	0	0	0	0	0	0	0	0	3
OG0003696	0	0	1	1	1	0	0	0	0	0	0	0	3
OG0003697	0	0	1	1	1	0	0	0	0	0	0	0	3
OG0003698	0	0	1	1	0	0	0	0	1	0	0	0	3
OG0003699	0	0	2	1	0	0	0	0	0	0	0	0	3
OG0003700	0	0	1	0	0	1	1	0	0	0	0	0	3
OG0003701	0	0	1	0	0	1	0	0	0	0	1	0	3
OG0003702	0	0	1	1	0	1	0	0	0	0	0	0	3
OG0003703	0	0	1	1	0	0	0	0	0	0	0	1	3
OG0003704	0	0	1	1	0	0	0	0	0	0	0	1	3
OG0003705	0	0	2	1	0	0	0	0	0	0	0	0	3
OG0003706	0	0	2	1	0	0	0	0	0	0	0	0	3
OG0003707	0	0	2	1	0	0	0	0	0	0	0	0	3
OG0003708	0	0	1	0	0	0	0	0	1	0	1	0	3
OG0003709	0	0	2	1	0	0	0	0	0	0	0	0	3
OG0003710	0	0	1	1	1	0	0	0	0	0	0	0	3
OG0003711	0	0	1	1	1	0	0	0	0	0	0	0	3
OG0003712	0	0	1	1	0	1	0	0	0	0	0	0	3
OG0003713	0	0	1	1	0	1	0	0	0	0	0	0	3
OG0003714	0	0	1	1	0	1	0	0	0	0	0	0	3
OG0003715	0	0	1	1	0	1	0	0	0	0	0	0	3
OG0003716	0	0	1	0	0	0	0	1	1	0	0	0	3
OG0003717	0	0	1	0	0	1	1	0	0	0	0	0	3
OG0003718	0	0	1	0	0	1	1	0	0	0	0	0	3
OG0003719	0	0	1	1	0	1	0	0	0	0	0	0	3
OG0003720	0	0	2	1	0	0	0	0	0	0	0	0	3
OG0003721	0	0	1	1	0	0	0	0	0	0	0	1	3
OG0003722	0	0	1	1	0	0	1	0	0	0	0	0	3
OG0003723	0	0	3	0	0	0	0	0	0	0	0	0	3
OG0003724	0	0	1	0	0	1	0	0	0	0	1	0	3
OG0003725	0	0	1	0	0	0	0	0	1	1	0	0	3
OG0003726	0	0	1	0	1	0	0	0	0	0	0	1	3
OG0003727	0	0	1	0	0	1	1	0	0	0	0	0	3
OG0003728	0	0	1	1	0	1	0	0	0	0	0	0	3
OG0003729	0	0	3	0	0	0	0	0	0	0	0	0	3
OG0003730	0	0	2	1	0	0	0	0	0	0	0	0	3
OG0003731	0	0	1	0	0	1	1	0	0	0	0	0	3
OG0003732	0	0	1	0	0	1	1	0	0	0	0	0	3
OG0003733	0	0	1	1	0	0	0	0	0	0	1	0	3
OG0003734	0	0	1	1	0	1	0	0	0	0	0	0	3
OG0003735	0	0	1	0	0	0	0	0	1	1	0	0	3
OG0003736	0	0	2	0	1	0	0	0	0	0	0	0	3
OG0003737	0	0	3	0	0	0	0	0	0	0	0	0	3
OG0003738	0	0	3	0	0	0	0	0	0	0	0	0	3
OG0003739	0	0	3	0	0	0	0	0	0	0	0	0	3
OG0003740	0	0	3	0	0	0	0	0	0	0	0	0	3
OG0003741	0	0	3	0	0	0	0	0	0	0	0	0	3
OG0003742	0	0	3	0	0	0	0	0	0	0	0	0	3
OG0003743	0	0	3	0	0	0	0	0	0	0	0	0	3
OG0003744	0	0	1	0	0	0	0	1	0	0	0	1	3
OG0003745	0	0	1	0	0	0	0	1	1	0	0	0	3
OG0003746	0	0	1	0	1	0	0	1	0	0	0	0	3
OG0003747	0	0	1	1	0	0	1	0	0	0	0	0	3
OG0003748	0	0	1	1	0	1	0	0	0	0	0	0	3
OG0003749	0	0	1	1	0	1	0	0	0	0	0	0	3
OG0003750	0	0	1	1	0	0	0	0	0	0	1	0	3
OG0003751	0	0	1	2	0	0	0	0	0	0	0	0	3
OG0003752	0	0	1	1	0	0	0	0	0	0	1	0	3
OG0003753	0	0	1	1	0	0	0	0	1	0	0	0	3
OG0003754	0	0	1	2	0	0	0	0	0	0	0	0	3
OG0003755	0	0	1	0	0	0	0	0	1	1	0	0	3
OG0003756	0	0	1	1	0	1	0	0	0	0	0	0	3
OG0003757	0	0	1	1	0	1	0	0	0	0	0	0	3
OG0003758	0	0	1	0	0	1	0	0	1	0	0	0	3
OG0003759	0	0	1	1	0	1	0	0	0	0	0	0	3
OG0003760	0	0	1	2	0	0	0	0	0	0	0	0	3
OG0003761	0	0	1	1	0	1	0	0	0	0	0	0	3
OG0003762	0	0	1	1	0	1	0	0	0	0	0	0	3
OG0003763	0	0	1	1	0	0	0	0	0	0	1	0	3
OG0003764	0	0	1	1	0	1	0	0	0	0	0	0	3
OG0003765	0	0	1	1	0	0	0	0	0	1	0	0	3
OG0003766	0	0	1	2	0	0	0	0	0	0	0	0	3
OG0003767	0	0	1	1	0	0	0	0	0	0	0	1	3
OG0003768	0	0	1	0	0	0	0	0	0	0	0	2	3
OG0003769	0	0	1	0	0	0	0	0	0	0	0	2	3
OG0003770	0	0	1	1	0	1	0	0	0	0	0	0	3
OG0003771	0	0	1	1	0	1	0	0	0	0	0	0	3
OG0003772	0	0	1	1	0	1	0	0	0	0	0	0	3
OG0003773	0	0	1	2	0	0	0	0	0	0	0	0	3
OG0003774	0	0	1	0	0	1	1	0	0	0	0	0	3
OG0003775	0	0	1	1	0	0	0	0	0	0	0	1	3
OG0003776	0	0	1	0	0	1	0	0	1	0	0	0	3
OG0003777	0	0	1	0	0	0	0	0	2	0	0	0	3
OG0003778	0	0	1	0	0	0	1	0	0	0	1	0	3
OG0003779	0	0	1	0	0	0	0	2	0	0	0	0	3
OG0003780	0	0	1	1	0	0	0	0	1	0	0	0	3
OG0003781	0	0	3	0	0	0	0	0	0	0	0	0	3
OG0003782	0	0	1	0	0	0	0	1	0	0	0	1	3
OG0003783	0	0	1	0	0	1	1	0	0	0	0	0	3
OG0003784	0	0	1	0	0	1	1	0	0	0	0	0	3
OG0003785	0	0	1	1	0	1	0	0	0	0	0	0	3
OG0003786	0	0	1	0	0	1	1	0	0	0	0	0	3
OG0003787	0	0	1	0	1	0	0	0	0	1	0	0	3
OG0003788	0	0	1	0	0	0	0	1	0	1	0	0	3
OG0003789	0	0	1	0	0	0	2	0	0	0	0	0	3
OG0003790	0	0	1	1	0	0	0	0	1	0	0	0	3
OG0003791	0	0	0	1	0	0	2	0	0	0	0	0	3
OG0003792	0	0	0	3	0	0	0	0	0	0	0	0	3
OG0003793	0	0	0	2	0	0	0	0	0	0	1	0	3
OG0003794	0	0	0	1	1	0	0	0	0	0	0	1	3
OG0003795	0	0	0	1	0	1	1	0	0	0	0	0	3
OG0003796	0	0	0	1	0	1	1	0	0	0	0	0	3
OG0003797	0	0	0	1	0	0	0	2	0	0	0	0	3
OG0003798	0	0	0	3	0	0	0	0	0	0	0	0	3
OG0003799	0	0	0	1	0	0	0	0	0	2	0	0	3
OG0003800	0	0	0	1	0	1	1	0	0	0	0	0	3
OG0003801	0	0	0	1	0	0	0	0	0	0	2	0	3
OG0003802	0	0	0	1	0	0	0	0	1	0	0	1	3
OG0003803	0	0	0	1	0	1	1	0	0	0	0	0	3
OG0003804	0	0	0	1	0	1	1	0	0	0	0	0	3
OG0003805	0	0	0	2	0	0	0	0	0	0	1	0	3
OG0003806	0	0	0	2	0	0	0	0	0	1	0	0	3
OG0003807	0	0	0	1	0	1	1	0	0	0	0	0	3
OG0003808	0	0	0	1	0	1	1	0	0	0	0	0	3
OG0003809	0	0	0	1	0	0	0	1	1	0	0	0	3
OG0003810	0	0	0	1	0	1	1	0	0	0	0	0	3
OG0003811	0	0	0	1	0	0	1	1	0	0	0	0	3
OG0003812	0	0	0	1	0	0	0	0	1	1	0	0	3
OG0003813	0	0	0	3	0	0	0	0	0	0	0	0	3
OG0003814	0	0	0	1	0	0	0	0	0	0	2	0	3
OG0003815	0	0	0	1	0	1	1	0	0	0	0	0	3
OG0003816	0	0	0	1	0	0	0	1	0	1	0	0	3
OG0003817	0	0	0	1	0	1	1	0	0	0	0	0	3
OG0003818	0	0	0	1	0	1	1	0	0	0	0	0	3
OG0003819	0	0	0	1	0	1	1	0	0	0	0	0	3
OG0003820	0	0	0	1	0	1	0	0	0	1	0	0	3
OG0003821	0	0	0	1	1	1	0	0	0	0	0	0	3
OG0003822	0	0	0	0	1	1	1	0	0	0	0	0	3
OG0003823	0	0	0	0	3	0	0	0	0	0	0	0	3
OG0003824	0	0	0	0	1	0	0	0	0	0	1	1	3
OG0003825	0	0	0	0	1	0	0	0	1	0	1	0	3
OG0003826	0	0	0	0	3	0	0	0	0	0	0	0	3
OG0003827	0	0	0	0	1	1	0	0	0	1	0	0	3
OG0003828	0	0	0	0	1	1	1	0	0	0	0	0	3
OG0003829	0	0	0	0	1	1	1	0	0	0	0	0	3
OG0003830	0	0	0	0	3	0	0	0	0	0	0	0	3
OG0003831	0	0	0	0	1	1	1	0	0	0	0	0	3
OG0003832	0	0	0	0	1	1	1	0	0	0	0	0	3
OG0003833	0	0	0	0	1	2	0	0	0	0	0	0	3
OG0003834	0	0	0	0	1	1	1	0	0	0	0	0	3
OG0003835	0	0	0	0	1	1	0	0	0	0	0	1	3
OG0003836	0	0	0	0	1	0	0	1	0	0	0	1	3
OG0003837	0	0	0	0	1	0	1	1	0	0	0	0	3
OG0003838	0	0	0	0	1	1	1	0	0	0	0	0	3
OG0003839	0	0	0	0	1	1	1	0	0	0	0	0	3
OG0003840	0	0	0	0	1	0	1	1	0	0	0	0	3
OG0003841	0	0	0	0	1	0	0	2	0	0	0	0	3
OG0003842	0	0	0	0	3	0	0	0	0	0	0	0	3
OG0003843	0	0	0	0	1	1	0	0	1	0	0	0	3
OG0003844	0	0	0	0	1	1	1	0	0	0	0	0	3
OG0003845	0	0	0	0	1	1	1	0	0	0	0	0	3
OG0003846	0	0	0	0	1	1	1	0	0	0	0	0	3
OG0003847	0	0	0	0	1	0	0	2	0	0	0	0	3
OG0003848	0	0	0	0	1	0	0	1	0	0	0	1	3
OG0003849	0	0	0	0	1	1	1	0	0	0	0	0	3
OG0003850	0	0	0	0	1	1	1	0	0	0	0	0	3
OG0003851	0	0	0	0	1	1	1	0	0	0	0	0	3
OG0003852	0	0	0	0	1	1	1	0	0	0	0	0	3
OG0003853	0	0	0	0	1	1	1	0	0	0	0	0	3
OG0003854	0	0	0	0	1	0	0	1	0	0	0	1	3
OG0003855	0	0	0	0	1	0	0	1	0	1	0	0	3
OG0003856	0	0	0	0	1	0	0	1	0	1	0	0	3
OG0003857	0	0	0	0	1	0	0	1	0	1	0	0	3
OG0003858	0	0	0	0	1	1	1	0	0	0	0	0	3
OG0003859	0	0	0	0	1	1	1	0	0	0	0	0	3
OG0003860	0	0	0	0	3	0	0	0	0	0	0	0	3
OG0003861	0	0	0	0	3	0	0	0	0	0	0	0	3
OG0003862	0	0	0	0	3	0	0	0	0	0	0	0	3
OG0003863	0	0	0	0	1	0	0	0	1	1	0	0	3
OG0003864	0	0	0	0	2	0	1	0	0	0	0	0	3
OG0003865	0	0	0	0	2	1	0	0	0	0	0	0	3
OG0003866	0	0	0	0	1	1	0	0	0	0	1	0	3
OG0003867	0	0	0	0	1	0	0	0	0	0	2	0	3
OG0003868	0	0	0	0	1	0	1	1	0	0	0	0	3
OG0003869	0	0	0	0	1	0	0	1	0	0	0	1	3
OG0003870	0	0	0	0	1	0	0	0	1	0	0	1	3
OG0003871	0	0	0	0	3	0	0	0	0	0	0	0	3
OG0003872	0	0	0	0	1	1	1	0	0	0	0	0	3
OG0003873	0	0	0	0	1	1	1	0	0	0	0	0	3
OG0003874	0	0	0	0	1	0	0	1	0	1	0	0	3
OG0003875	0	0	0	0	1	0	0	1	1	0	0	0	3
OG0003876	0	0	0	0	1	0	0	1	1	0	0	0	3
OG0003877	0	0	0	0	3	0	0	0	0	0	0	0	3
OG0003878	0	0	0	0	3	0	0	0	0	0	0	0	3
OG0003879	0	0	0	0	1	1	0	0	1	0	0	0	3
OG0003880	0	0	0	0	1	1	1	0	0	0	0	0	3
OG0003881	0	0	0	0	1	0	0	1	0	1	0	0	3
